"","V1","V2","V3","prob","cumul.prob","V6"
"3081",19,20,61,1.20546404199257e-09,4.75308143125714e-08,34.46
"3082",50,44,6,3.11079553196857e-12,4.75339251081033e-08,34.16
"3083",44,50,6,3.11079553196857e-12,4.75370359036353e-08,34.16
"3084",60,26,14,6.189790562319e-10,4.81560149598672e-08,34.16
"3085",26,60,14,6.189790562319e-10,4.87749940160991e-08,34.16
"3086",60,14,26,6.189790562319e-10,4.9393973072331e-08,34.16
"3087",14,60,26,6.189790562319e-10,5.00129521285629e-08,34.16
"3088",50,6,44,3.11079553196857e-12,5.00160629240949e-08,34.16
"3089",6,50,44,3.11079553196857e-12,5.00191737196268e-08,34.16
"3090",44,6,50,3.11079553196857e-12,5.00222845151588e-08,34.16
"3091",6,44,50,3.11079553196857e-12,5.00253953106908e-08,34.16
"3092",26,14,60,6.189790562319e-10,5.06443743669227e-08,34.16
"3093",14,26,60,6.189790562319e-10,5.12633534231546e-08,34.16
"3094",59,29,12,3.08303744483349e-10,5.15716571676379e-08,33.98
"3095",29,59,12,3.08303744483349e-10,5.18799609121213e-08,33.98
"3096",59,12,29,3.08303744483349e-10,5.21882646566046e-08,33.98
"3097",12,59,29,3.08303744483349e-10,5.2496568401088e-08,33.98
"3098",29,12,59,3.08303744483349e-10,5.28048721455713e-08,33.98
"3099",12,29,59,3.08303744483349e-10,5.31131758900547e-08,33.98
"3100",49,45,6,3.45643947996507e-12,5.31166323295346e-08,33.86
"3101",45,49,6,3.45643947996507e-12,5.31200887690146e-08,33.86
"3102",49,6,45,3.45643947996507e-12,5.31235452084946e-08,33.86
"3103",6,49,45,3.45643947996507e-12,5.31270016479745e-08,33.86
"3104",45,6,49,3.45643947996507e-12,5.31304580874545e-08,33.86
"3105",6,45,49,3.45643947996507e-12,5.31339145269345e-08,33.86
"3106",53,40,7,1.0300974601121e-11,5.31442155015356e-08,33.74
"3107",40,53,7,1.0300974601121e-11,5.31545164761367e-08,33.74
"3108",53,7,40,1.0300974601121e-11,5.31648174507378e-08,33.74
"3109",7,53,40,1.0300974601121e-11,5.3175118425339e-08,33.74
"3110",40,7,53,1.0300974601121e-11,5.31854193999401e-08,33.74
"3111",7,40,53,1.0300974601121e-11,5.31957203745412e-08,33.74
"3112",55,37,8,2.5700411378554e-11,5.32214207859198e-08,33.74
"3113",37,55,8,2.5700411378554e-11,5.32471211972983e-08,33.74
"3114",55,8,37,2.5700411378554e-11,5.32728216086769e-08,33.74
"3115",8,55,37,2.5700411378554e-11,5.32985220200554e-08,33.74
"3116",37,8,55,2.5700411378554e-11,5.3324222431434e-08,33.74
"3117",8,37,55,2.5700411378554e-11,5.33499228428125e-08,33.74
"3118",48,46,6,3.68185944604978e-12,5.33536047022586e-08,33.68
"3119",46,48,6,3.68185944604978e-12,5.33572865617046e-08,33.68
"3120",48,6,46,3.68185944604978e-12,5.33609684211507e-08,33.68
"3121",6,48,46,3.68185944604978e-12,5.33646502805967e-08,33.68
"3122",46,6,48,3.68185944604978e-12,5.33683321400428e-08,33.68
"3123",6,46,48,3.68185944604978e-12,5.33720139994888e-08,33.68
"3124",47,47,6,3.76019688107201e-12,5.33757741963699e-08,33.62
"3125",47,6,47,3.76019688107201e-12,5.3379534393251e-08,33.62
"3126",6,47,47,3.76019688107201e-12,5.3383294590132e-08,33.62
"3127",60,25,15,1.072897030802e-09,5.4456191620934e-08,33.5
"3128",25,60,15,1.072897030802e-09,5.5529088651736e-08,33.5
"3129",60,15,25,1.072897030802e-09,5.6601985682538e-08,33.5
"3130",15,60,25,1.072897030802e-09,5.767488271334e-08,33.5
"3131",25,15,60,1.072897030802e-09,5.8747779744142e-08,33.5
"3132",15,25,60,1.072897030802e-09,5.9820676774944e-08,33.5
"3133",58,31,11,2.34708657090537e-10,6.00553854320346e-08,33.38
"3134",31,58,11,2.34708657090537e-10,6.02900940891251e-08,33.38
"3135",58,11,31,2.34708657090537e-10,6.05248027462156e-08,33.38
"3136",11,58,31,2.34708657090537e-10,6.07595114033062e-08,33.38
"3137",31,11,58,2.34708657090537e-10,6.09942200603967e-08,33.38
"3138",11,31,58,2.34708657090537e-10,6.12289287174873e-08,33.38
"3139",56,35,9,6.79225157861778e-11,6.12968512332734e-08,33.26
"3140",35,56,9,6.79225157861778e-11,6.13647737490596e-08,33.26
"3141",56,9,35,6.79225157861778e-11,6.14326962648458e-08,33.26
"3142",9,56,35,6.79225157861778e-11,6.1500618780632e-08,33.26
"3143",35,9,56,6.79225157861778e-11,6.15685412964181e-08,33.26
"3144",9,35,56,6.79225157861778e-11,6.16364638122043e-08,33.26
"3145",57,33,10,1.41803146992197e-10,6.17782669591965e-08,33.14
"3146",33,57,10,1.41803146992197e-10,6.19200701061887e-08,33.14
"3147",57,10,33,1.41803146992197e-10,6.20618732531809e-08,33.14
"3148",10,57,33,1.41803146992197e-10,6.22036764001731e-08,33.14
"3149",33,10,57,1.41803146992197e-10,6.23454795471653e-08,33.14
"3150",10,33,57,1.41803146992197e-10,6.24872826941575e-08,33.14
"3151",52,41,7,1.33158939965705e-11,6.25005985881541e-08,33.02
"3152",41,52,7,1.33158939965705e-11,6.25139144821506e-08,33.02
"3153",59,28,13,6.87754506924369e-10,6.3201668989075e-08,33.02
"3154",28,59,13,6.87754506924369e-10,6.38894234959994e-08,33.02
"3155",59,13,28,6.87754506924369e-10,6.45771780029238e-08,33.02
"3156",13,59,28,6.87754506924369e-10,6.52649325098481e-08,33.02
"3157",52,7,41,1.33158939965705e-11,6.52782484038447e-08,33.02
"3158",7,52,41,1.33158939965705e-11,6.52915642978413e-08,33.02
"3159",41,7,52,1.33158939965705e-11,6.53048801918378e-08,33.02
"3160",7,41,52,1.33158939965705e-11,6.53181960858344e-08,33.02
"3161",28,13,59,6.87754506924369e-10,6.60059505927588e-08,33.02
"3162",13,28,59,6.87754506924369e-10,6.66937050996831e-08,33.02
"3163",60,24,16,1.67640161062807e-09,6.83701067103112e-08,32.96
"3164",24,60,16,1.67640161062807e-09,7.00465083209393e-08,32.96
"3165",60,16,24,1.67640161062807e-09,7.17229099315674e-08,32.96
"3166",16,60,24,1.67640161062807e-09,7.33993115421954e-08,32.96
"3167",24,16,60,1.67640161062807e-09,7.50757131528235e-08,32.96
"3168",16,24,60,1.67640161062807e-09,7.67521147634516e-08,32.96
"3169",54,38,8,3.71979638373798e-11,7.6789312727289e-08,32.72
"3170",38,54,8,3.71979638373798e-11,7.68265106911263e-08,32.72
"3171",54,8,38,3.71979638373798e-11,7.68637086549637e-08,32.72
"3172",8,54,38,3.71979638373798e-11,7.69009066188011e-08,32.72
"3173",38,8,54,3.71979638373798e-11,7.69381045826385e-08,32.72
"3174",8,38,54,3.71979638373798e-11,7.69753025464759e-08,32.72
"3175",60,23,17,2.36668462676905e-09,7.93419871732449e-08,32.54
"3176",23,60,17,2.36668462676905e-09,8.1708671800014e-08,32.54
"3177",60,17,23,2.36668462676905e-09,8.4075356426783e-08,32.54
"3178",17,60,23,2.36668462676905e-09,8.6442041053552e-08,32.54
"3179",23,17,60,2.36668462676905e-09,8.88087256803211e-08,32.54
"3180",17,23,60,2.36668462676905e-09,9.11754103070901e-08,32.54
"3181",51,42,7,1.64863449481357e-11,9.11918966520383e-08,32.42
"3182",42,51,7,1.64863449481357e-11,9.12083829969864e-08,32.42
"3183",51,7,42,1.64863449481357e-11,9.12248693419345e-08,32.42
"3184",7,51,42,1.64863449481357e-11,9.12413556868827e-08,32.42
"3185",42,7,51,1.64863449481357e-11,9.12578420318308e-08,32.42
"3186",7,42,51,1.64863449481357e-11,9.1274328376779e-08,32.42
"3187",58,30,12,6.06330697483896e-10,9.18806590742628e-08,32.24
"3188",30,58,12,6.06330697483896e-10,9.24869897717467e-08,32.24
"3189",58,12,30,6.06330697483896e-10,9.30933204692306e-08,32.24
"3190",12,58,30,6.06330697483896e-10,9.36996511667145e-08,32.24
"3191",30,12,58,6.06330697483896e-10,9.43059818641984e-08,32.24
"3192",12,30,58,6.06330697483896e-10,9.49123125616823e-08,32.24
"3193",60,22,18,3.02409702309381e-09,9.79364095847761e-08,32.24
"3194",22,60,18,3.02409702309381e-09,1.0096050660787e-07,32.24
"3195",60,18,22,3.02409702309381e-09,1.03984603630964e-07,32.24
"3196",18,60,22,3.02409702309381e-09,1.07008700654058e-07,32.24
"3197",22,18,60,3.02409702309381e-09,1.10032797677151e-07,32.24
"3198",18,22,60,3.02409702309381e-09,1.13056894700245e-07,32.24
"3199",59,27,14,1.37550901384874e-09,1.14432403714094e-07,32.18
"3200",27,59,14,1.37550901384874e-09,1.15807912727943e-07,32.18
"3201",59,14,27,1.37550901384874e-09,1.17183421741791e-07,32.18
"3202",14,59,27,1.37550901384874e-09,1.1855893075564e-07,32.18
"3203",27,14,59,1.37550901384874e-09,1.19934439769489e-07,32.18
"3204",14,27,59,1.37550901384874e-09,1.21309948783338e-07,32.18
"3205",55,36,9,1.05657246778497e-10,1.21415606030116e-07,32.06
"3206",36,55,9,1.05657246778497e-10,1.21521263276895e-07,32.06
"3207",60,21,19,3.50158602674016e-09,1.25022849303635e-07,32.06
"3208",21,60,19,3.50158602674016e-09,1.28524435330375e-07,32.06
"3209",60,19,21,3.50158602674016e-09,1.32026021357115e-07,32.06
"3210",19,60,21,3.50158602674016e-09,1.35527607383855e-07,32.06
"3211",55,9,36,1.05657246778497e-10,1.35633264630634e-07,32.06
"3212",9,55,36,1.05657246778497e-10,1.35738921877412e-07,32.06
"3213",36,9,55,1.05657246778497e-10,1.35844579124191e-07,32.06
"3214",9,36,55,1.05657246778497e-10,1.35950236370969e-07,32.06
"3215",21,19,60,3.50158602674016e-09,1.39451822397709e-07,32.06
"3216",19,21,60,3.50158602674016e-09,1.4295340842445e-07,32.06
"3217",60,20,20,3.67666532807733e-09,1.46630073752527e-07,32
"3218",20,60,20,3.67666532807733e-09,1.50306739080604e-07,32
"3219",20,20,60,3.67666532807733e-09,1.53983404408682e-07,32
"3220",50,43,7,1.95535719152308e-11,1.54002957980597e-07,31.94
"3221",43,50,7,1.95535719152308e-11,1.54022511552512e-07,31.94
"3222",50,7,43,1.95535719152308e-11,1.54042065124427e-07,31.94
"3223",7,50,43,1.95535719152308e-11,1.54061618696342e-07,31.94
"3224",43,7,50,1.95535719152308e-11,1.54081172268258e-07,31.94
"3225",7,43,50,1.95535719152308e-11,1.54100725840173e-07,31.94
"3226",53,39,8,5.15048730056045e-11,1.54152230713179e-07,31.82
"3227",39,53,8,5.15048730056045e-11,1.54203735586184e-07,31.82
"3228",57,32,11,4.25409440976613e-10,1.54629145027161e-07,31.82
"3229",32,57,11,4.25409440976613e-10,1.55054554468137e-07,31.82
"3230",57,11,32,4.25409440976613e-10,1.55479963909114e-07,31.82
"3231",11,57,32,4.25409440976613e-10,1.55905373350091e-07,31.82
"3232",53,8,39,5.15048730056045e-11,1.55956878223096e-07,31.82
"3233",8,53,39,5.15048730056045e-11,1.56008383096102e-07,31.82
"3234",39,8,53,5.15048730056045e-11,1.56059887969107e-07,31.82
"3235",8,39,53,5.15048730056045e-11,1.56111392842113e-07,31.82
"3236",32,11,57,4.25409440976613e-10,1.5653680228309e-07,31.82
"3237",11,32,57,4.25409440976613e-10,1.56962211724066e-07,31.82
"3238",56,34,10,2.37728805251631e-10,1.57199940529318e-07,31.76
"3239",34,56,10,2.37728805251631e-10,1.5743766933457e-07,31.76
"3240",56,10,34,2.37728805251631e-10,1.57675398139821e-07,31.76
"3241",10,56,34,2.37728805251631e-10,1.57913126945073e-07,31.76
"3242",34,10,56,2.37728805251631e-10,1.58150855750324e-07,31.76
"3243",10,34,56,2.37728805251631e-10,1.58388584555576e-07,31.76
"3244",49,44,7,2.22199680854898e-11,1.58410804523662e-07,31.58
"3245",44,49,7,2.22199680854898e-11,1.58433024491747e-07,31.58
"3246",49,7,44,2.22199680854898e-11,1.58455244459832e-07,31.58
"3247",7,49,44,2.22199680854898e-11,1.58477464427918e-07,31.58
"3248",44,7,49,2.22199680854898e-11,1.58499684396003e-07,31.58
"3249",7,44,49,2.22199680854898e-11,1.58521904364089e-07,31.58
"3250",59,26,15,2.47591622492775e-09,1.60997820589017e-07,31.46
"3251",26,59,15,2.47591622492775e-09,1.63473736813944e-07,31.46
"3252",59,15,26,2.47591622492775e-09,1.65949653038872e-07,31.46
"3253",15,59,26,2.47591622492775e-09,1.684255692638e-07,31.46
"3254",26,15,59,2.47591622492775e-09,1.70901485488728e-07,31.46
"3255",15,26,59,2.47591622492775e-09,1.73377401713655e-07,31.46
"3256",48,45,7,2.4195076359755e-11,1.73401596790015e-07,31.34
"3257",45,48,7,2.4195076359755e-11,1.73425791866375e-07,31.34
"3258",48,7,45,2.4195076359755e-11,1.73449986942735e-07,31.34
"3259",7,48,45,2.4195076359755e-11,1.73474182019095e-07,31.34
"3260",45,7,48,2.4195076359755e-11,1.73498377095454e-07,31.34
"3261",7,45,48,2.4195076359755e-11,1.73522572171814e-07,31.34
"3262",47,46,7,2.52470362014834e-11,1.73547819208015e-07,31.22
"3263",46,47,7,2.52470362014834e-11,1.73573066244217e-07,31.22
"3264",58,29,13,1.39922468650125e-09,1.74972290930718e-07,31.22
"3265",29,58,13,1.39922468650125e-09,1.76371515617219e-07,31.22
"3266",58,13,29,1.39922468650125e-09,1.77770740303721e-07,31.22
"3267",13,58,29,1.39922468650125e-09,1.79169964990222e-07,31.22
"3268",47,7,46,2.52470362014834e-11,1.79195212026423e-07,31.22
"3269",7,47,46,2.52470362014834e-11,1.79220459062625e-07,31.22
"3270",46,7,47,2.52470362014834e-11,1.79245706098826e-07,31.22
"3271",7,46,47,2.52470362014834e-11,1.79270953135028e-07,31.22
"3272",29,13,58,1.39922468650125e-09,1.80670177821529e-07,31.22
"3273",13,29,58,1.39922468650125e-09,1.8206940250803e-07,31.22
"3274",52,40,8,6.82439567324251e-11,1.82137646464763e-07,31.04
"3275",40,52,8,6.82439567324251e-11,1.82205890421495e-07,31.04
"3276",52,8,40,6.82439567324251e-11,1.82274134378228e-07,31.04
"3277",8,52,40,6.82439567324251e-11,1.8234237833496e-07,31.04
"3278",40,8,52,6.82439567324251e-11,1.82410622291693e-07,31.04
"3279",8,40,52,6.82439567324251e-11,1.82478866248425e-07,31.04
"3280",54,37,9,1.5705806953561e-10,1.82635924317961e-07,30.98
"3281",37,54,9,1.5705806953561e-10,1.82792982387496e-07,30.98
"3282",54,9,37,1.5705806953561e-10,1.82950040457032e-07,30.98
"3283",9,54,37,1.5705806953561e-10,1.83107098526567e-07,30.98
"3284",37,9,54,1.5705806953561e-10,1.83264156596103e-07,30.98
"3285",9,37,54,1.5705806953561e-10,1.83421214665639e-07,30.98
"3286",59,25,16,4.02336386550766e-09,1.87444578531146e-07,30.86
"3287",25,59,16,4.02336386550766e-09,1.91467942396654e-07,30.86
"3288",59,16,25,4.02336386550766e-09,1.95491306262162e-07,30.86
"3289",16,59,25,4.02336386550766e-09,1.99514670127669e-07,30.86
"3290",25,16,59,4.02336386550766e-09,2.03538033993177e-07,30.86
"3291",16,25,59,4.02336386550766e-09,2.07561397858685e-07,30.86
"3292",57,31,12,1.13442517593758e-09,2.08695823034622e-07,30.62
"3293",31,57,12,1.13442517593758e-09,2.0983024821056e-07,30.62
"3294",57,12,31,1.13442517593758e-09,2.10964673386497e-07,30.62
"3295",12,57,31,1.13442517593758e-09,2.12099098562435e-07,30.62
"3296",31,12,57,1.13442517593758e-09,2.13233523738372e-07,30.62
"3297",12,31,57,1.13442517593758e-09,2.1436794891431e-07,30.62
"3298",55,35,10,3.80366088402594e-10,2.14748315002713e-07,30.5
"3299",35,55,10,3.80366088402594e-10,2.15128681091115e-07,30.5
"3300",55,10,35,3.80366088402594e-10,2.15509047179518e-07,30.5
"3301",10,55,35,3.80366088402594e-10,2.1588941326792e-07,30.5
"3302",35,10,55,3.80366088402594e-10,2.16269779356323e-07,30.5
"3303",10,35,55,3.80366088402594e-10,2.16650145444726e-07,30.5
"3304",59,24,17,5.91671156692287e-09,2.22566857011648e-07,30.38
"3305",24,59,17,5.91671156692287e-09,2.28483568578571e-07,30.38
"3306",59,17,24,5.91671156692287e-09,2.34400280145494e-07,30.38
"3307",17,59,24,5.91671156692287e-09,2.40316991712417e-07,30.38
"3308",24,17,59,5.91671156692287e-09,2.4623370327934e-07,30.38
"3309",17,24,59,5.91671156692287e-09,2.52150414846263e-07,30.38
"3310",51,41,8,8.655331097771e-11,2.52236968157241e-07,30.38
"3311",41,51,8,8.655331097771e-11,2.52323521468218e-07,30.38
"3312",56,33,11,7.34798125323209e-10,2.53058319593541e-07,30.38
"3313",33,56,11,7.34798125323209e-10,2.53793117718865e-07,30.38
"3314",56,11,33,7.34798125323209e-10,2.54527915844188e-07,30.38
"3315",11,56,33,7.34798125323209e-10,2.55262713969511e-07,30.38
"3316",51,8,41,8.655331097771e-11,2.55349267280489e-07,30.38
"3317",8,51,41,8.655331097771e-11,2.55435820591467e-07,30.38
"3318",41,8,51,8.655331097771e-11,2.55522373902444e-07,30.38
"3319",8,41,51,8.655331097771e-11,2.55608927213422e-07,30.38
"3320",33,11,56,7.34798125323209e-10,2.56343725338745e-07,30.38
"3321",11,33,56,7.34798125323209e-10,2.57078523464068e-07,30.38
"3322",58,28,14,2.89839399346689e-09,2.59976917457535e-07,30.32
"3323",28,58,14,2.89839399346689e-09,2.62875311451002e-07,30.32
"3324",58,14,28,2.89839399346689e-09,2.65773705444469e-07,30.32
"3325",14,58,28,2.89839399346689e-09,2.68672099437936e-07,30.32
"3326",28,14,58,2.89839399346689e-09,2.71570493431403e-07,30.32
"3327",14,28,58,2.89839399346689e-09,2.7446888742487e-07,30.32
"3328",59,23,18,7.88894875589721e-09,2.82357836180767e-07,30.02
"3329",23,59,18,7.88894875589721e-09,2.90246784936664e-07,30.02
"3330",59,18,23,7.88894875589721e-09,2.98135733692561e-07,30.02
"3331",18,59,23,7.88894875589721e-09,3.06024682448459e-07,30.02
"3332",23,18,59,7.88894875589721e-09,3.13913631204356e-07,30.02
"3333",18,23,59,7.88894875589721e-09,3.21802579960253e-07,30.02
"3334",53,38,9,2.23187783024291e-10,3.22025767743277e-07,30.02
"3335",38,53,9,2.23187783024291e-10,3.22248955526302e-07,30.02
"3336",53,9,38,2.23187783024291e-10,3.22472143309326e-07,30.02
"3337",9,53,38,2.23187783024291e-10,3.2269533109235e-07,30.02
"3338",38,9,53,2.23187783024291e-10,3.22918518875374e-07,30.02
"3339",9,38,53,2.23187783024291e-10,3.23141706658399e-07,30.02
"3340",50,42,8,1.0510044904437e-10,3.23246807107443e-07,29.84
"3341",42,50,8,1.0510044904437e-10,3.23351907556487e-07,29.84
"3342",50,8,42,1.0510044904437e-10,3.23457008005532e-07,29.84
"3343",8,50,42,1.0510044904437e-10,3.23562108454576e-07,29.84
"3344",42,8,50,1.0510044904437e-10,3.23667208903621e-07,29.84
"3345",8,42,50,1.0510044904437e-10,3.23772309352665e-07,29.84
"3346",59,22,19,9.54978007292792e-09,3.33322089425593e-07,29.78
"3347",22,59,19,9.54978007292792e-09,3.42871869498521e-07,29.78
"3348",59,19,22,9.54978007292792e-09,3.52421649571449e-07,29.78
"3349",19,59,22,9.54978007292792e-09,3.61971429644377e-07,29.78
"3350",22,19,59,9.54978007292792e-09,3.71521209717305e-07,29.78
"3351",19,22,59,9.54978007292792e-09,3.81070989790232e-07,29.78
"3352",59,21,20,1.05047580802211e-08,3.91575747870454e-07,29.66
"3353",21,59,20,1.05047580802211e-08,4.02080505950675e-07,29.66
"3354",59,20,21,1.05047580802211e-08,4.12585264030896e-07,29.66
"3355",20,59,21,1.05047580802211e-08,4.23090022111117e-07,29.66
"3356",21,20,59,1.05047580802211e-08,4.33594780191338e-07,29.66
"3357",20,21,59,1.05047580802211e-08,4.44099538271559e-07,29.66
"3358",58,27,15,5.41033545447152e-09,4.4950987372603e-07,29.54
"3359",27,58,15,5.41033545447152e-09,4.54920209180502e-07,29.54
"3360",58,15,27,5.41033545447152e-09,4.60330544634973e-07,29.54
"3361",15,58,27,5.41033545447152e-09,4.65740880089445e-07,29.54
"3362",27,15,58,5.41033545447152e-09,4.71151215543916e-07,29.54
"3363",15,27,58,5.41033545447152e-09,4.76561550998388e-07,29.54
"3364",57,30,13,2.70516772723591e-09,4.79266718725624e-07,29.54
"3365",30,57,13,2.70516772723591e-09,4.8197188645286e-07,29.54
"3366",57,13,30,2.70516772723591e-09,4.84677054180096e-07,29.54
"3367",13,57,30,2.70516772723591e-09,4.87382221907331e-07,29.54
"3368",30,13,57,2.70516772723591e-09,4.90087389634567e-07,29.54
"3369",13,30,57,2.70516772723591e-09,4.92792557361803e-07,29.54
"3370",49,43,8,1.22209824470189e-10,4.92914767186274e-07,29.42
"3371",43,49,8,1.22209824470189e-10,4.93036977010744e-07,29.42
"3372",49,8,43,1.22209824470189e-10,4.93159186835214e-07,29.42
"3373",8,49,43,1.22209824470189e-10,4.93281396659684e-07,29.42
"3374",43,8,49,1.22209824470189e-10,4.93403606484154e-07,29.42
"3375",8,43,49,1.22209824470189e-10,4.93525816308624e-07,29.42
"3376",54,36,10,5.81114857281715e-10,4.94106931165906e-07,29.36
"3377",36,54,10,5.81114857281715e-10,4.94688046023188e-07,29.36
"3378",54,10,36,5.81114857281715e-10,4.9526916088047e-07,29.36
"3379",10,54,36,5.81114857281715e-10,4.95850275737751e-07,29.36
"3380",36,10,54,5.81114857281715e-10,4.96431390595033e-07,29.36
"3381",10,36,54,5.81114857281715e-10,4.97012505452315e-07,29.36
"3382",52,39,9,3.03306474366333e-10,4.97315811926681e-07,29.18
"3383",39,52,9,3.03306474366333e-10,4.97619118401047e-07,29.18
"3384",52,9,39,3.03306474366333e-10,4.97922424875414e-07,29.18
"3385",9,52,39,3.03306474366333e-10,4.9822573134978e-07,29.18
"3386",39,9,52,3.03306474366333e-10,4.98529037824146e-07,29.18
"3387",9,39,52,3.03306474366333e-10,4.98832344298513e-07,29.18
"3388",56,32,12,2.02069484463886e-09,5.00853039143152e-07,29.12
"3389",32,56,12,2.02069484463886e-09,5.0287373398779e-07,29.12
"3390",56,12,32,2.02069484463886e-09,5.04894428832429e-07,29.12
"3391",12,56,32,2.02069484463886e-09,5.06915123677068e-07,29.12
"3392",32,12,56,2.02069484463886e-09,5.08935818521707e-07,29.12
"3393",12,32,56,2.02069484463886e-09,5.10956513366346e-07,29.12
"3394",48,44,8,1.36097304523627e-10,5.1109261067087e-07,29.12
"3395",44,48,8,1.36097304523627e-10,5.11228707975393e-07,29.12
"3396",48,8,44,1.36097304523627e-10,5.11364805279917e-07,29.12
"3397",8,48,44,1.36097304523627e-10,5.1150090258444e-07,29.12
"3398",44,8,48,1.36097304523627e-10,5.11636999888964e-07,29.12
"3399",8,44,48,1.36097304523627e-10,5.11773097193488e-07,29.12
"3400",55,34,11,1.21025573582644e-09,5.12983352929314e-07,29.06
"3401",34,55,11,1.21025573582644e-09,5.14193608665141e-07,29.06
"3402",55,11,34,1.21025573582644e-09,5.15403864400967e-07,29.06
"3403",11,55,34,1.21025573582644e-09,5.16614120136793e-07,29.06
"3404",34,11,55,1.21025573582644e-09,5.1782437587262e-07,29.06
"3405",11,34,55,1.21025573582644e-09,5.19034631608446e-07,29.06
